,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
,Massachusetts,,17,11,6,0,0,0,0,0,0,0,0,0,0,0,0
,Michigan,,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0
,Minnesota,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
,Missouri,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nevada,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,New Hampshire,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,27,25,3,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,32,30,2,0,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,,32,32,1,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,44,39,5,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,90,79,11,0,0,0,0,0,0,0,0,0,0,0,0
,Rhode Island,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,South Carolina,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tennessee,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Vermont,,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
,Virginia,,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0
,West Virginia,,21,18,3,0,0,0,0,0,0,0,0,0,0,0,0
,Wisconsin,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PRCC-TX1 Cardiovascular Center of Puerto Rico and the Caribbean,All Patient States,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Puerto Rico,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
PRSJ-TX1 Auxilio Mutuo Hospital,All Patient States,,290,273,17,0,3,0,0,0,0,0,0,0,0,0,0
,Puerto Rico,,289,272,17,0,3,0,0,0,0,0,0,0,0,0,0
,State unassigned,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RIRH-TX1 Rhode Island Hospital,All Patient States,,271,271,0,0,0,0,0,0,0,0,0,0,0,0,0
,Connecticut,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Massachusetts,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhode Island,,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0
SCCH-TX1 MUSC Children's Hospital,All Patient States,,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0
,South Carolina,,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,All Patient States,,"1,315","1,176",79,10,53,34,2,0,0,0,0,0,0,0,0
,Alabama,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
,Georgia,,95,86,3,1,6,2,0,0,0,0,0,0,0,0,0
,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,,37,33,1,1,2,0,0,0,0,0,0,0,0,0,0
,
,South Carolina,,"1,174","1,049",74,8,44,32,2,0,0,0,0,0,0,0,0
,Virginia,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,All Patient States,,270,239,36,3,12,0,0,0,0,0,0,0,0,0,0
,Alaska,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Iowa,,30,24,5,2,1,0,0,0,0,0,0,0,0,0,0
,Minnesota,,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
,Nebraska,,20,20,1,0,2,0,0,0,0,0,0,0,0,0,0
,North Dakota,,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
,South Dakota,,206,185,25,1,8,0,0,0,0,0,0,0,0,0,0
,Wyoming,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SDSV-TX1 Sanford Health/USD Medical Center,All Patient States,,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0
,Iowa,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,Minnesota,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nebraska,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,South Dakota,,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
,Wyoming,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TNBM-TX1 Baptist Memorial Hospital,All Patient States,,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0
,Arkansas,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Mississippi,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,Tennessee,,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
TNEM-TX1 Erlanger Medical Center,All Patient States,,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alabama,,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tennessee,,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0
TNLB-TX1 Le Bonheur Children's Medical Center,All Patient States,,10,2,4,0,0,4,0,0,0,0,0,0,0,0,0
,Arkansas,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Mississippi,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Tennessee,,6,2,0,0,0,4,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,All Patient States,,989,901,69,6,20,0,0,0,0,0,0,0,0,0,0
,Alabama,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arkansas,,140,124,6,4,6,0,0,0,0,0,0,0,0,0,0
,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kentucky,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mississippi,,166,148,13,0,5,0,0,0,0,0,0,0,0,0,0
,Missouri,,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Puerto Rico,,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0
,Tennessee,,648,606,38,2,9,0,0,0,0,0,0,0,0,0,0
,
,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNPV-TX1 Centennial Medical Center,All Patient States,,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alabama,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tennessee,,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,All Patient States,,168,162,0,0,0,6,0,0,0,0,0,0,0,0,0
,Alabama,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Indiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kentucky,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,South Dakota,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,State unassigned,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tennessee,,141,135,0,0,0,6,0,0,0,0,0,0,0,0,0
TNUK-TX1 University of Tennessee Medical Center at Knoxville,All Patient States,,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kentucky,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tennessee,,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0
,Virginia,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,All Patient States,,"1,522","1,303",179,1,14,55,10,0,0,0,0,0,0,0,0
,Alabama,,266,248,17,0,2,1,1,0,0,0,0,0,0,0,0
,Arizona,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arkansas,,24,17,3,0,0,5,1,0,0,0,0,0,0,0,0
,California,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,43,40,4,0,0,2,0,0,0,0,0,0,0,0,0
,Georgia,,53,46,3,0,0,7,0,0,0,0,0,0,0,0,0
,Illinois,,10,9,0,0,0,1,0,0,0,0,0,0,0,0,0
,Indiana,,19,16,3,0,0,0,0,0,0,0,0,0,0,0,0
,Iowa,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,Kansas,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kentucky,,95,85,11,0,1,2,1,0,0,0,0,0,0,0,0
,Louisiana,,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0
,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mississippi,,27,21,2,0,0,2,2,0,0,0,0,0,0,0,0
,Missouri,,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,,22,21,0,0,0,1,0,0,0,0,0,0,0,0,0
,Ohio,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0
,Pennsylvania,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
,
,South Carolina,,20,19,1,0,0,1,0,0,0,0,0,0,0,0,0
,Tennessee,,903,750,128,1,11,28,5,0,0,0,0,0,0,0,0
,Texas,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,Virginia,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,Washington,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,All Patient States,,955,902,42,1,14,0,0,0,0,0,0,0,0,0,0
,Arkansas,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,California,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mississippi,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,898,847,40,1,14,0,0,0,0,0,0,0,0,0,0
"TXBC-TX1 University Hospital, University of Texas Health Science Center",All Patient States,,603,490,118,0,0,0,8,0,0,0,0,0,0,0,0
,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,601,489,117,0,0,0,8,0,0,0,0,0,0,0,0
TXCF-TX1 Cook Children's Medical Center,All Patient States,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
TXCM-TX1 Children's Medical Center of Dallas,All Patient States,,71,31,28,0,0,14,0,0,0,0,0,0,0,0,0
,Arkansas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Montana,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Oklahoma,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,65,28,26,0,0,13,0,0,0,0,0,0,0,0,0
TXCT-TX1 Seton Medical Center Austin,All Patient States,,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
,Texas,,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
TXDC-TX1 Driscoll Children's Hospital,All Patient States,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDL-TX1 Dell Children's Medical Center,All Patient States,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Texas,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TXDM-TX1 North Austin Medical Center,All Patient States,,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0
,California,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Missouri,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDR-TX1 Doctor's Hospital at Renaissance,All Patient States,,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0
TXFW-TX1 Texas Health Harris Methodist Fort Worth Hospital,All Patient States,,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0
TXHD-TX1 Medical City Dallas Hospital,All Patient States,,268,258,0,2,7,7,0,0,0,0,0,0,0,0,0
,
,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Oklahoma,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,265,256,0,2,7,6,0,0,0,0,0,0,0,0,0
"TXHH-TX1 Memorial Hermann Hospital, University of Texas at Houston",All Patient States,,315,225,33,0,5,55,3,1,0,0,0,0,0,0,0
,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0
,Texas,,309,220,33,0,5,54,3,1,0,0,0,0,0,0,0
TXHI-TX1 CHI St. Luke's Health Baylor College of Medicine Medical Center,All Patient States,,"1,072",827,233,0,0,33,10,0,0,0,0,0,0,0,0
,Arkansas,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,8,6,2,0,0,0,1,0,0,0,0,0,0,0,0
,New York,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,State unassigned,,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0
,Texas,,"1,055",818,227,0,0,33,7,0,0,0,0,0,0,0,0
TXHS-TX1 Methodist Specialty and Transplant Hospital,All Patient States,,"1,704","1,545",150,9,8,20,0,0,0,0,0,0,0,0,0
,Louisiana,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,19,14,5,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,"1,684","1,531",144,9,8,20,0,0,0,0,0,0,0,0,0
TXJS-TX1 University of Texas Medical Branch at Galveston,All Patient States,,535,470,60,2,0,11,3,0,0,0,0,0,0,0,0
,Louisiana,,9,8,0,0,0,0,1,0,0,0,0,0,0,0,0
,Oklahoma,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,525,461,60,2,0,11,2,0,0,0,0,0,0,0,0
TXLP-TX1 Las Palmas Medical Center,All Patient States,,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,164,164,0,0,0,0,0,0,0,0,0,0,0,0,0
TXMC-TX1 Methodist Dallas Medical Center,All Patient States,,568,494,70,1,7,0,0,0,0,0,1,0,0,0,0
,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arkansas,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Puerto Rico,,139,138,0,0,1,0,0,0,0,0,0,0,0,0,0
,Texas,,415,343,69,1,6,0,0,0,0,0,1,0,0,0,0
TXMH-TX1 Houston Methodist Hospital,All Patient States,,"1,766","1,359",370,10,28,63,19,3,0,0,0,0,0,0,0
,Alabama,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Arkansas,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Connecticut,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,
,Florida,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Hawaii,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Idaho,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Iowa,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,49,37,7,0,0,4,2,0,0,0,0,0,0,0,0
,Maryland,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Nebraska,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Rhode Island,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,South Carolina,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,State unassigned,,6,2,2,1,1,1,0,0,0,0,0,0,0,0,0
,Tennessee,,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0
,Texas,,"1,681","1,309",340,8,27,58,17,3,0,0,0,0,0,0,0
,Virginia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Wisconsin,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
TXPL-TX1 Medical City Fort Worth,All Patient States,,146,145,0,0,4,0,0,0,0,0,0,0,0,0,0
,California,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Missouri,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New York,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Rhode Island,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,120,119,0,0,4,0,0,0,0,0,0,0,0,0,0
TXPM-TX1 Parkland Health and Hospital System,All Patient States,,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0
TXRM-TX1 Christus Santa Rosa Hospital Medical Center,All Patient States,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TXSP-TX1 UT Southwestern Medical Center/William P. Clements Jr. University Hospital,All Patient States,,733,553,134,0,0,48,20,4,0,0,0,0,0,0,0
,Arkansas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,6,2,1,0,0,3,1,1,0,0,0,0,0,0,0
,
,Mississippi,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nevada,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0
,Texas,,697,530,125,0,0,45,18,3,0,0,0,0,0,0,0
TXSW-TX1 Scott and White Memorial Hospital,All Patient States,,221,207,0,5,6,5,0,0,0,0,0,0,0,0,0
,State unassigned,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,220,206,0,5,6,5,0,0,0,0,0,0,0,0,0
TXTC-TX1 Texas Children's Hospital,All Patient States,,119,52,21,0,0,46,2,0,0,0,0,0,0,0,0
,Georgia,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Louisiana,,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0
,Mississippi,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,New Mexico,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Oklahoma,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Puerto Rico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,State unassigned,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,106,50,13,0,0,44,0,0,0,0,0,0,0,0,0
TXTX-TX1 Baylor University Medical Center,All Patient States,,"1,102","1,002",52,1,14,27,15,0,0,0,0,0,0,0,0
,Arkansas,,8,6,0,0,0,2,1,0,0,0,0,0,0,0,0
,California,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,33,29,1,0,1,3,0,0,0,0,0,0,0,0,0
,Maine,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mississippi,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,8,6,1,0,0,1,0,0,0,0,0,0,0,0,0
,Oklahoma,,16,12,3,0,0,1,0,0,0,0,0,0,0,0,0
,Texas,,"1,032",944,47,1,13,20,14,0,0,0,0,0,0,0,0
TXTY-TX1 East Texas Medical Center,All Patient States,,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arkansas,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0
TXUC-TX1 University Children’s Health,All Patient States,,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0
TXVA-TX1 Michael E. DeBakey VA Medical Center,All Patient States,,396,362,37,0,0,0,0,0,0,0,0,0,0,0,0
,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arizona,,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0
,Arkansas,,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0
,California,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,Florida,,29,27,2,0,0,0,0,0,0,0,0,0,0,0,0
,Georgia,,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0
,Iowa,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kansas,,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0
,Kentucky,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Louisiana,,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Minnesota,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mississippi,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,Missouri,,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0
,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Mexico,,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0
,North Carolina,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ohio,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oklahoma,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
,Pennsylvania,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Puerto Rico,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,South Carolina,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,232,212,21,0,0,0,0,0,0,0,0,0,0,0,0
,Virginia,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
TXWH-TX1 Wilford Hall Medical Center,All Patient States,,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0
,District of Columbia,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,Maryland,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,Texas,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UTLD-TX1 Intermountain Medical Center,All Patient States,,425,303,102,0,7,18,0,0,0,0,0,0,0,0,0
,California,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,Idaho,,61,36,21,0,0,5,0,0,0,0,0,0,0,0,0
,Mississippi,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Montana,,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0
,Nevada,,10,7,2,0,0,1,0,0,0,0,0,0,0,0,0
,Utah,,331,240,76,0,6,12,0,0,0,0,0,0,0,0,0
,Wyoming,,9,8,0,0,1,0,0,0,0,0,0,0,0,0,0
UTMC-TX1 University of Utah Medical Center,All Patient States,,334,238,59,2,4,32,2,0,0,0,0,0,0,0,0
,Alaska,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arizona,,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0
,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Colorado,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,Idaho,,117,86,27,0,0,4,0,0,0,0,0,0,0,0,0
,Kentucky,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,
,Montana,,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0
,Nevada,,17,13,1,1,0,3,0,0,0,0,0,0,0,0,0
,New Mexico,,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0
,Oregon,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,Texas,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
,Utah,,160,113,28,1,4,13,2,0,0,0,0,0,0,0,0
,Washington,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Wyoming,,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0
UTPC-TX1 Primary Children's Hospital,All Patient States,,31,15,7,0,0,9,0,0,0,0,0,0,0,0,0
,Idaho,,8,3,2,0,0,3,0,0,0,0,0,0,0,0,0
,Nevada,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Oregon,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
