,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
LAOF-TX1 Ochsner Foundation Hospital,Louisiana,,699,598,44,0,9,49,3,0,0,0,0,0,0,0,0
LAOF-TX1 Ochsner Foundation Hospital,Mississippi,,121,104,10,0,1,8,0,0,0,0,0,0,0,0,0
LAOF-TX1 Ochsner Foundation Hospital,Missouri,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LAOF-TX1 Ochsner Foundation Hospital,Oklahoma,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LAOF-TX1 Ochsner Foundation Hospital,Puerto Rico,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
LAOF-TX1 Ochsner Foundation Hospital,State unassigned,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LAOF-TX1 Ochsner Foundation Hospital,Tennessee,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
LAOF-TX1 Ochsner Foundation Hospital,Texas,,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
LAOF-TX1 Ochsner Foundation Hospital,Washington,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LATU-TX1 Tulane Medical Center,All Patient States,,613,596,12,0,8,0,0,0,0,0,0,0,0,0,0
LATU-TX1 Tulane Medical Center,Alabama,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
LATU-TX1 Tulane Medical Center,Florida,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
LATU-TX1 Tulane Medical Center,Louisiana,,496,482,9,0,7,0,0,0,0,0,0,0,0,0,0
LATU-TX1 Tulane Medical Center,Mississippi,,103,101,2,0,1,0,0,0,0,0,0,0,0,0,0
LATU-TX1 Tulane Medical Center,Texas,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
LAWK-TX1 Willis-Knighton Medical Center,All Patient States,,420,357,52,3,12,0,0,0,0,0,0,0,0,0,0
LAWK-TX1 Willis-Knighton Medical Center,Arkansas,,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0
LAWK-TX1 Willis-Knighton Medical Center,Louisiana,,342,288,46,3,9,0,0,0,0,0,0,0,0,0,0
LAWK-TX1 Willis-Knighton Medical Center,Maine,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
LAWK-TX1 Willis-Knighton Medical Center,Texas,,56,49,4,0,3,0,0,0,0,0,0,0,0,0,0
MABI-TX1 Beth Israel Deaconess Medical Center,All Patient States,,522,400,122,9,35,0,0,0,0,0,0,0,0,0,0
MABI-TX1 Beth Israel Deaconess Medical Center,Connecticut,,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
MABI-TX1 Beth Israel Deaconess Medical Center,Maine,,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
MABI-TX1 Beth Israel Deaconess Medical Center,Massachusetts,,479,385,95,5,32,0,0,0,0,0,0,0,0,0,0
MABI-TX1 Beth Israel Deaconess Medical Center,New Hampshire,,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0
MABI-TX1 Beth Israel Deaconess Medical Center,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MABI-TX1 Beth Israel Deaconess Medical Center,Rhode Island,,29,6,23,2,0,0,0,0,0,0,0,0,0,0,0
MABI-TX1 Beth Israel Deaconess Medical Center,Vermont,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MABS-TX1 Baystate Medical Center,All Patient States,,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0
MABS-TX1 Baystate Medical Center,Connecticut,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MABS-TX1 Baystate Medical Center,Massachusetts,,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0
MABS-TX1 Baystate Medical Center,New Hampshire,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MABS-TX1 Baystate Medical Center,Vermont,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MABU-TX1 Boston Medical Center,All Patient States,,294,294,0,0,0,0,0,0,0,0,0,0,0,0,0
MABU-TX1 Boston Medical Center,Connecticut,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MABU-TX1 Boston Medical Center,Massachusetts,,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0
MABU-TX1 Boston Medical Center,New Hampshire,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MABU-TX1 Boston Medical Center,Rhode Island,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MABU-TX1 Boston Medical Center,State unassigned,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,All Patient States,,65,23,12,1,0,26,3,0,3,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,Connecticut,,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,Louisiana,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,Maine,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,Massachusetts,,40,14,9,0,0,16,2,0,0,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,New Hampshire,,5,2,1,0,0,1,1,0,0,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,New York,,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,Rhode Island,,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,State unassigned,,4,0,1,1,0,1,0,0,3,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,Vermont,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MALC-TX1 Lahey Clinic Medical Center,All Patient States,,286,207,87,0,0,0,0,0,0,0,0,0,0,0,0
MALC-TX1 Lahey Clinic Medical Center,Connecticut,,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
MALC-TX1 Lahey Clinic Medical Center,Maine,,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0
MALC-TX1 Lahey Clinic Medical Center,Massachusetts,,200,161,43,0,0,0,0,0,0,0,0,0,0,0,0
MALC-TX1 Lahey Clinic Medical Center,New Hampshire,,52,32,22,0,0,0,0,0,0,0,0,0,0,0,0
MALC-TX1 Lahey Clinic Medical Center,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MALC-TX1 Lahey Clinic Medical Center,Rhode Island,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
MALC-TX1 Lahey Clinic Medical Center,State unassigned,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MALC-TX1 Lahey Clinic Medical Center,Vermont,,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,All Patient States,,"1,569","1,184",371,14,10,22,10,0,0,0,0,0,0,0,1
MAMG-TX1 Massachusetts General Hospital,Arizona,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,Connecticut,,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,Florida,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,Maine,,103,52,50,2,0,3,1,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,Maryland,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,Massachusetts,,"1,086",877,201,9,3,12,6,0,0,0,0,0,0,0,1
MAMG-TX1 Massachusetts General Hospital,New Hampshire,,206,159,46,1,4,3,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,New Jersey,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,New York,,44,25,17,2,2,3,1,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,Puerto Rico,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,Rhode Island,,61,34,24,0,1,1,2,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,State unassigned,,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,Texas,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,Vermont,,37,10,28,0,0,0,0,0,0,0,0,0,0,0,0
MANM-TX1 Tufts Medical Center,All Patient States,,311,213,0,0,0,103,0,0,0,0,0,0,0,0,0
MANM-TX1 Tufts Medical Center,Connecticut,,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0
MANM-TX1 Tufts Medical Center,Delaware,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MANM-TX1 Tufts Medical Center,Maine,,12,1,0,0,0,12,0,0,0,0,0,0,0,0,0
MANM-TX1 Tufts Medical Center,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MANM-TX1 Tufts Medical Center,Massachusetts,,244,192,0,0,0,54,0,0,0,0,0,0,0,0,0
MANM-TX1 Tufts Medical Center,New Hampshire,,18,9,0,0,0,9,0,0,0,0,0,0,0,0,0
MANM-TX1 Tufts Medical Center,New York,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MANM-TX1 Tufts Medical Center,Rhode Island,,22,7,0,0,0,17,0,0,0,0,0,0,0,0,0
MANM-TX1 Tufts Medical Center,Vermont,,8,1,0,0,0,7,0,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,All Patient States,,479,388,0,5,12,33,45,1,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,Connecticut,,11,8,0,0,0,0,3,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,Maine,,18,6,0,1,0,5,6,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,Maryland,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,Massachusetts,,367,309,0,3,9,22,27,1,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,New Hampshire,,27,19,0,1,2,4,2,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,New Jersey,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,New York,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,Rhode Island,,17,11,0,0,0,2,4,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,State unassigned,,25,24,0,0,1,0,0,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,Tennessee,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,Vermont,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,Virginia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MAUM-TX1 UMass Memorial Medical Center,All Patient States,,840,477,367,13,9,0,0,0,0,0,0,0,0,0,0
MAUM-TX1 UMass Memorial Medical Center,Connecticut,,20,16,2,2,0,0,0,0,0,0,0,0,0,0,0
MAUM-TX1 UMass Memorial Medical Center,Maine,,16,1,15,0,0,0,0,0,0,0,0,0,0,0,0
MAUM-TX1 UMass Memorial Medical Center,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MAUM-TX1 UMass Memorial Medical Center,Massachusetts,,773,453,328,9,9,0,0,0,0,0,0,0,0,0,0
MAUM-TX1 UMass Memorial Medical Center,New Hampshire,,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0
MAUM-TX1 UMass Memorial Medical Center,New York,,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
MAUM-TX1 UMass Memorial Medical Center,Rhode Island,,13,1,12,0,0,0,0,0,0,0,0,0,0,0,0
MAUM-TX1 UMass Memorial Medical Center,Vermont,,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,All Patient States,,"1,737","1,345",359,16,14,38,3,0,0,0,1,0,1,1,0
MDJH-TX1 Johns Hopkins Hospital,Arizona,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,California,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Colorado,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Delaware,,63,45,15,0,0,3,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,District of Columbia,,23,18,5,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Florida,,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Georgia,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Kentucky,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Maine,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Maryland,,"1,257",967,260,11,11,34,1,0,0,0,1,0,1,1,0
MDJH-TX1 Johns Hopkins Hospital,Mississippi,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Missouri,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Nevada,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,New Jersey,,27,25,2,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,New York,,26,22,2,1,0,0,1,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,North Carolina,,14,12,1,1,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Ohio,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Pennsylvania,,137,113,25,2,2,1,1,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,South Carolina,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,State unassigned,,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Tennessee,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Texas,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,Virginia,,124,95,30,1,1,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,West Virginia,,23,14,9,0,0,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,All Patient States,,"1,118",769,297,9,13,46,13,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,Connecticut,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,Delaware,,35,24,9,0,1,3,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,District of Columbia,,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,Florida,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,Louisiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,Maine,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,Maryland,,982,675,263,6,9,40,11,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,New Jersey,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,New York,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,North Carolina,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,Pennsylvania,,29,21,3,3,0,3,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,Puerto Rico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,State unassigned,,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,Virginia,,21,12,7,0,1,0,2,0,0,0,0,0,0,0,0
MDUM-TX1 University of Maryland Medical System,West Virginia,,22,12,11,0,1,0,0,0,0,0,0,0,0,0,0
MEMC-TX1 Maine Medical Center,All Patient States,,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0
MEMC-TX1 Maine Medical Center,Florida,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MEMC-TX1 Maine Medical Center,Maine,,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0
MEMC-TX1 Maine Medical Center,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MEMC-TX1 Maine Medical Center,New Hampshire,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MEMC-TX1 Maine Medical Center,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIBH-TX1 William Beaumont Hospital,All Patient States,,368,329,51,0,0,0,0,0,0,0,0,0,0,0,0
MIBH-TX1 William Beaumont Hospital,Arizona,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIBH-TX1 William Beaumont Hospital,Indiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIBH-TX1 William Beaumont Hospital,Michigan,,363,324,51,0,0,0,0,0,0,0,0,0,0,0,0
MIBH-TX1 William Beaumont Hospital,Montana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIBH-TX1 William Beaumont Hospital,State unassigned,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MICH-TX1 Children's Hospital of Michigan,All Patient States,,10,6,2,0,0,2,0,0,0,0,0,0,0,0,0
MICH-TX1 Children's Hospital of Michigan,Michigan,,10,6,2,0,0,2,0,0,0,0,0,0,0,0,0
MIDV-TX1 Helen DeVos Children's Hospital,All Patient States,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDV-TX1 Helen DeVos Children's Hospital,Michigan,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
MIHF-TX1 Henry Ford Hospital,All Patient States,,537,380,100,27,14,32,19,0,1,0,0,0,0,0,0
MIHF-TX1 Henry Ford Hospital,Michigan,,533,378,98,27,14,32,19,0,1,0,0,0,0,0,0
MIHF-TX1 Henry Ford Hospital,Mississippi,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIHF-TX1 Henry Ford Hospital,North Carolina,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MIHF-TX1 Henry Ford Hospital,Ohio,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MIHH-TX1 Harper University Hospital Detroit Medical Center,All Patient States,,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0
MIHH-TX1 Harper University Hospital Detroit Medical Center,Michigan,,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0
MIHM-TX1 Hurley Medical Center,All Patient States,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MIHM-TX1 Hurley Medical Center,Michigan,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MIKZ-TX1 Borgess Medical Center,All Patient States,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MIKZ-TX1 Borgess Medical Center,Indiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIKZ-TX1 Borgess Medical Center,Michigan,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
MISH-TX1 Spectrum Health,All Patient States,,38,0,0,0,0,33,5,0,0,0,0,0,0,0,0
MISH-TX1 Spectrum Health,Michigan,,38,0,0,0,0,33,5,0,0,0,0,0,0,0,0
MISJ-TX1 Ascension St. John Hospital,All Patient States,,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0
MISJ-TX1 Ascension St. John Hospital,Michigan,,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0
MISJ-TX1 Ascension St. John Hospital,State unassigned,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MISM-TX1 Mercy Health Saint Mary’s,All Patient States,,267,267,0,0,0,0,0,0,0,0,0,0,0,0,0
MISM-TX1 Mercy Health Saint Mary’s,Michigan,,267,267,0,0,0,0,0,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,All Patient States,,939,772,88,4,19,71,11,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,California,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,Indiana,,7,5,1,0,0,0,1,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,Michigan,,895,738,85,4,19,64,10,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,Ohio,,29,21,2,0,0,7,0,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,Puerto Rico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIUM-TX1 University of Michigan Medical Center,Washington,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MNAN-TX1 Abbott Northwestern Hospital,All Patient States,,155,151,0,0,0,4,0,0,0,0,0,0,0,0,0
MNAN-TX1 Abbott Northwestern Hospital,Minnesota,,152,150,0,0,0,2,0,0,0,0,0,0,0,0,0
MNAN-TX1 Abbott Northwestern Hospital,North Dakota,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
MNAN-TX1 Abbott Northwestern Hospital,Wisconsin,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MNCM-TX1 Children's Minnesota,All Patient States,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
MNCM-TX1 Children's Minnesota,Minnesota,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
MNCM-TX1 Children's Minnesota,North Dakota,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MNHC-TX1 Hennepin County Medical Center,All Patient States,,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0
MNHC-TX1 Hennepin County Medical Center,Minnesota,,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0
MNHC-TX1 Hennepin County Medical Center,Wisconsin,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),All Patient States,,"1,089",870,93,43,45,67,29,7,0,0,0,0,1,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Alaska,,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Arizona,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Arkansas,,21,21,1,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),California,,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Colorado,,6,3,2,0,0,1,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Connecticut,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Florida,,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Georgia,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Idaho,,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Illinois,,55,50,1,1,1,2,2,1,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Indiana,,22,20,1,0,0,1,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Iowa,,91,77,4,2,1,9,1,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Kansas,,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Kentucky,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Louisiana,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Maine,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Michigan,,27,22,2,1,2,1,1,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Minnesota,,471,375,43,20,28,23,11,1,0,0,0,0,1,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Mississippi,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Missouri,,15,11,4,0,0,1,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Montana,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),Nebraska,,13,11,1,1,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),New Jersey,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),New Mexico,,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),New York,,10,8,2,0,0,1,0,0,0,0,0,0,0,0,0
MNMC-TX1 Rochester Methodist Hospital (Mayo Clinic),North Carolina,,9,6,0,1,1,2,0,0,0,0,0,0,0,0,0
